,id_num,name,review_id,date,review_text, rating,price,address,latitude,longitude,category
1596,1iCe-Wpqn2huOZR8souLqA,mash-tun,1596,2019-03-13,"Love you guys. Love the simplicity of Mash Tun, and the greatness of it.

Beers are written on a chalkboard in the back. The majority are local and they have a fantastic variety for most people to find a beer they like. 
Food is written on another chalkboard, cooked right behind the bar and is oddly delicious.
Well priced burgers, tacos, fries with fixing additions of your liking. 

Mash Tun is up front about what you get, delivers well, and has a fantastic crew behind the bar.
I frequent this place whenever in Portland and somehow the bartenders always remember me (and my boyfriend who does the same). 

I almost don't want to write more because i would like to keep finding a seat at the bar to sit at :P",4.5,2,"['29 Wharf St', 'Portland, ME 04101']",43.655846142385705,-70.2539712498444,"Burgers, Breweries, "
1597,1iCe-Wpqn2huOZR8souLqA,mash-tun,1597,2019-02-04,"Met a couple of friends for drinks the other night.  So, I only participated in the beverage service.  My friends had food and seemed to enjoy it.  The space is very nice and they have been able to expand into another area next door.  So more seating.

They have TV's which was perfect for watching football and other sports.  The staff was very nice and attentive to our needs, and offered suggestions for their various brews on tap.  It was fun trying different options and comparing the flavors.

They were in the middle of installing their online ordering system and moving away from the paper and pen.  They were excited about how it would speed up service and efficiency.

Looking forward to returning and trying food.",4.5,2,"['29 Wharf St', 'Portland, ME 04101']",43.655846142385705,-70.2539712498444,"Burgers, Breweries, "
1598,1iCe-Wpqn2huOZR8souLqA,mash-tun,1598,2018-11-12,"Visited with friends and completely forgot to take a pic of the food...
It's a very eclectic environment and definitely feels like a pub. I wasn't overly hungry, so just ordered the sweet potato brussel sprout hash. It was very good! I did try a few of the truffle and parmesan fries, delicious! Report was the burgers/sandwiches were delicious!
I'm gluten free so beer doesn't draw me, but there is a hefty selection of beers available and quite a few on draught. There are other beverage options as well, including wine, hard cider and non alcohol. Water is in large self serve dispensers, near the door.",4.5,2,"['29 Wharf St', 'Portland, ME 04101']",43.655846142385705,-70.2539712498444,"Burgers, Breweries, "
1599,1iCe-Wpqn2huOZR8souLqA,mash-tun,1599,2019-02-10,"This is my absolute FAVORITE late night stop. Not only is their beer list always amazing, but they have the most incredible parmesan truffle fries and what is, in my opinion, the best burger in all of Portland. The burger is super affordable, and you can dress it up to your heart's content. My favorite addition to the burger and dipping sauce for fries is their chipotle maple aioli- it's highly addictive and you need it in your life right now. On top of all this amazing food and beer, you have truly wonderful staff. They go beyond being friendly- they make you feel like you're actually friends. They also somehow manage to remember you when you come back in, and that touch really is what pushes them past other nearby spots. Come for the incredible comfort food, stay for the warm environment- you won't be disappointed.",4.5,2,"['29 Wharf St', 'Portland, ME 04101']",43.655846142385705,-70.2539712498444,"Burgers, Breweries, "
1600,1iCe-Wpqn2huOZR8souLqA,mash-tun,1600,2019-04-19,Perment staple is JOHn. He fulfilled all my needs. he cleans the grease from the girll. LETS taco bout' it like c'mon booos and food here we are,4.5,2,"['29 Wharf St', 'Portland, ME 04101']",43.655846142385705,-70.2539712498444,"Burgers, Breweries, "
1601,1iCe-Wpqn2huOZR8souLqA,mash-tun,1601,2018-09-07,"The lobster rolls at $18 are a good value and ours were quite tasty; light, refreshing and filled with tender and flavorful lobster chunks. The cheese plate, even at $8, is a reminiscent of a broke college students version so skip that. Lots of cheese with grilled sandwich bread chunks and vats of honey mustard and jam, a handful of baby doll pickles. Meh. 

The burgers and tacos looked tasty as we watched the food being made at the bar. For pub food I think this would be a hit to visit regularly. Odd set up for the kitchen but it works for them i s'ppose. 

Lots of beers, but nothing served in a full pint glass that we saw fyi.

Very casual vibe and hip.",4.5,2,"['29 Wharf St', 'Portland, ME 04101']",43.655846142385705,-70.2539712498444,"Burgers, Breweries, "
1602,1iCe-Wpqn2huOZR8souLqA,mash-tun,1602,2019-01-08,"Love this place...it's the pretty much the perfect incarnation of an old-school, unpretentious ""burger and beer bar."" My wife and I came across it wandering around the Old Port area. First, as beer fans, we were overjoyed by the excellent selection of brews, many of them local. We didn't get a chance to try any food, but I can say it looked and smelled delicious. And the service was great...extremely friendly and helpful in recommending beers. All in all a very comfortable place to relax and imbibe!",4.5,2,"['29 Wharf St', 'Portland, ME 04101']",43.655846142385705,-70.2539712498444,"Burgers, Breweries, "
1603,1iCe-Wpqn2huOZR8souLqA,mash-tun,1603,2019-04-10,Came here 2 weeks ago. Love the vibe and the shrimp tacos. I'll definitely come back again,4.5,2,"['29 Wharf St', 'Portland, ME 04101']",43.655846142385705,-70.2539712498444,"Burgers, Breweries, "
1604,1iCe-Wpqn2huOZR8souLqA,mash-tun,1604,2019-02-09,"The waiter treated me very rudely. Food came in super late, didn't even taste that good for how much they charge. Alcohol not at a good price either, not even a tall glass. 
Waiter seemed like he hated his life or something so maybe he isn't cut out for his job.",4.5,2,"['29 Wharf St', 'Portland, ME 04101']",43.655846142385705,-70.2539712498444,"Burgers, Breweries, "
1605,1iCe-Wpqn2huOZR8souLqA,mash-tun,1605,2019-04-17,"Good food, wicked beer selection, happy faces on the staff.  Had a shrimp taco and oysters.  Check it out.",4.5,2,"['29 Wharf St', 'Portland, ME 04101']",43.655846142385705,-70.2539712498444,"Burgers, Breweries, "
1606,1iCe-Wpqn2huOZR8souLqA,mash-tun,1606,2018-11-02,"2.5 stars

Cons:
-I just did not live up to its reputation and the reviews. I had high expectations. 
-Beer list nearly impossible to read from the bar (and I'm not old, nor do I have bad eyesight). The bartenders seemed reluctant to answer questions about what was on tap, and we chose this place because of the beer selection. So that was a major dissapointment. 
-Food was only so-so. Not bad by any means, but the Yelp reviews made me think it would be incredible, and it was average, at best.
-Food menu was small but there was probably something for everyone

Pros:
-Good location if you want to bar hop and walk around the main drag
-As mentioned, food wasn't horrible.
-Depending on where you sit at the bar, you can watch the line cook make your food, which is semi interesting.",4.5,2,"['29 Wharf St', 'Portland, ME 04101']",43.655846142385705,-70.2539712498444,"Burgers, Breweries, "
1607,1iCe-Wpqn2huOZR8souLqA,mash-tun,1607,2018-10-01,"Don't mind the half eaten burger photo, sometimes hunger comes before artistic ability but it doesn't lessen the importance of this photo which was that the blue mango veggie burger with aioli looked so delicious I scarfed it down almost instantly. We indulged in plain fries with salt and pepper, they where a little over seasoned for my liking but have tried both the Parmesan and Truffle fries before which is certainly more worth the calories.  I found my visit this time more enjoyable as their were less patrons so my ears where thankful.  I took my sweet baby out for the first time (mommy needed to feel human again and experience Portland downtown) the waiter smiled at me and passed zero judgement for me having my girl in their with me, which is more than I can say for the grumpy old couple sitting adjacent to us (the lady left half a glass of 
Prosecco sitting in there, that tells you what type of people they are).  Dining with a baby is going to be a whole new experience but I can tell Mash Tun is beer, burger, baby friendly!",4.5,2,"['29 Wharf St', 'Portland, ME 04101']",43.655846142385705,-70.2539712498444,"Burgers, Breweries, "
1608,1iCe-Wpqn2huOZR8souLqA,mash-tun,1608,2019-04-17,"I don't have enough good things to say about this place! From the extensive beer selection, delicious food and friendly staff I highly recommend stopping in for a burger and beer. Maybe if you are lucky Masey will be behind the bar, she was extremely helpful and really knows her beers! 5 stars for your awesome employee, we will absolutely be back.",4.5,2,"['29 Wharf St', 'Portland, ME 04101']",43.655846142385705,-70.2539712498444,"Burgers, Breweries, "
1609,1iCe-Wpqn2huOZR8souLqA,mash-tun,1609,2019-03-28,"Stopped in twice during a recent trip to Portland.  Highly recommended for a great draft beer list and small, but fantastic food options.",4.5,2,"['29 Wharf St', 'Portland, ME 04101']",43.655846142385705,-70.2539712498444,"Burgers, Breweries, "
1610,1iCe-Wpqn2huOZR8souLqA,mash-tun,1610,2018-09-26,"No frills, friendly service, awesome beer selection, good looking bar food cooked in front of your eyes....and, in a bit of a surprise, some fantastic oysters! And check out the bar stools too!",4.5,2,"['29 Wharf St', 'Portland, ME 04101']",43.655846142385705,-70.2539712498444,"Burgers, Breweries, "
1611,1iCe-Wpqn2huOZR8souLqA,mash-tun,1611,2018-08-05,"Super cool place!! Stumbled upon it visiting from Boston. Atmosphere was great with great staff. Everyone was super nice and friendly. Open kitchen with great cooks.
Also, the truffle fries were to die for. Drinks were delish and not crazy expensive. Burger was juicy and wonderful. Literally no complaints!",4.5,2,"['29 Wharf St', 'Portland, ME 04101']",43.655846142385705,-70.2539712498444,"Burgers, Breweries, "
1612,1iCe-Wpqn2huOZR8souLqA,mash-tun,1612,2018-11-30,"Really friendly service, great local brews on tap, and delicious lobster roll. Parmesan truffle fries were legit as well. Definitely worthy of a stop on your Portland bar crawl.",4.5,2,"['29 Wharf St', 'Portland, ME 04101']",43.655846142385705,-70.2539712498444,"Burgers, Breweries, "
