,id_num,name,review_id,date,review_text, rating,price,address,latitude,longitude,category
1149,hEPLzr2qI6d3Uu7jOtBpbg,piccolo,1149,2019-04-19,"Had some of the most incredibly tasting food ever. Bone marrow with oxtail stole the show. And I dont typically like lamb, but the lamb neck ragu was on point. The staff was very considerate, called to ask if we minded being in the very small resturant with a large party. While we didnt mind it was still nice to ask. I have already started to tell my friends, this is will be a stop next time I am back in Portland.",4.5,3,"['111 Middle St', 'Portland, ME 04101']",43.659059,-70.25243,"Italian, "
1150,hEPLzr2qI6d3Uu7jOtBpbg,piccolo,1150,2019-04-22,"3.5 stars
The theme of this restaurant is ""small, except for price"".  
To be fair, the food is very good and well executed. 
The restaurant is tiny, with only a handful of tables and most of the tables only seat 2 people.  We didn't have a reservation but came around 5:30PM during off season.  Restaurant was empty but all of the tables were reserved for later patrons so we were seated at the bar.  We had no issues with this but if you come during peak season, you will need a reservation to get in given the small number of seats.
The menu selection also tiny has a handful of dishes to choose from.  This could be a good thing because it makes it easier for them to control the quality.
Lastly, the food portion is small.  We were hungry an hour after dinner and went on to a ""2nd dinner"".
We ordered the fried brussel sprouts to start.  This was ok, but it didnt wow me.
I ordered the polenta with spicy meatballs.  The polenta was creamy and rich and tasted great.  There were 3 small/medium sized meatballs which also tasted delicious.  They were tender and moist.  i don't have any complaints about the taste.
Hubby ordered the hangar steak.  He said it tasted really good but there were only about 6 slices of the beef.  For the price, he wasn't too happy.
this might be a good lighter fare meal if you aren't too hungry or maybe a late night snack.",4.5,3,"['111 Middle St', 'Portland, ME 04101']",43.659059,-70.25243,"Italian, "
1151,hEPLzr2qI6d3Uu7jOtBpbg,piccolo,1151,2018-12-01,What an adorable restaurant. Their theme is a beautiful blue and porcelain flying pigs. The staff does a great job of making you feel comfortable. The restaurant is small and intimate with small tables and a large kitchen bar. I split a bottle of the Verona wine which was beautiful and light. We shared the bolognese which had good flavor and the lamb neck cavatelli. Between the two Id definitely recommend the cavatelli pasta. Both were homemade but the cavatelli just had more interesting flavors. We were too full to try anything else but if youre in the moo homemade pasta in an intimate setting with beautiful wine I'd recommend piccolo.,4.5,3,"['111 Middle St', 'Portland, ME 04101']",43.659059,-70.25243,"Italian, "
1152,hEPLzr2qI6d3Uu7jOtBpbg,piccolo,1152,2018-09-26,"Chaval's sister restaurant did not disappoint. The chocolate & cherry dessert situation (that I can't remember the name of) was epic. Homemade pasta was cooked to perfection. Heirloom tomatoes were so fresh! 

I ordered the Bluefin Tuna special and OH MAN-THIS WAS FANTASTIC. If it's available the night you go, order it. 

Location is very small, which I loved. Noise level is low. Staff was friendly, really enjoyed the overall vibe. 

Can't wait to return",4.5,3,"['111 Middle St', 'Portland, ME 04101']",43.659059,-70.25243,"Italian, "
1153,hEPLzr2qI6d3Uu7jOtBpbg,piccolo,1153,2018-02-21,"Picking a favorite restaurant in Portland is impossible...I won't even try...but I can tell you that Piccolo is tied for my favorite Italian restaurant in town.  Somewhat hidden, and as tiny as the name suggests, this restaurant is cranking out some of the best rustic Italian food in the country.

I love Italian food, but I rarely go out for Italian food in the States because it all tends to taste the same.  The first thing I noticed about Piccolo is that it is not like all of the other East Coast Italian joints.  In fact, it is nothing like them.  No sad eggplant parm or soggy lasagna here, Piccolo serves dishes from the countryside of Central/Southern Italy.  Think hearty homemade pasta, braised meats, and unique seafood specials.

Keeping with the theme of the restaurant, the menu is tiny.  Only a few dishes listed and a few seasonal specials.  What the menu lacks in size, it makes up for in flavor.  Everything I've had here has been off the charts delicious.  I highly recommend whatever seasonal house-made pasta they are serving.

Piccolo takes reservations on Yelp, and if I were you, I'd go ahead and make a reservation for the soonest available opening.",4.5,3,"['111 Middle St', 'Portland, ME 04101']",43.659059,-70.25243,"Italian, "
1154,hEPLzr2qI6d3Uu7jOtBpbg,piccolo,1154,2018-08-29,"Very intimate dining experience- small, romantic interior great for dates or other special occasions. We shared a nice bottle of red that went well with the Mushroom Appetizer, Cavatelli with Lamb Rangu and their other pasta special. It was all delicious! You may want to make a reservation, because there aren't too many tables in there.",4.5,3,"['111 Middle St', 'Portland, ME 04101']",43.659059,-70.25243,"Italian, "
1155,hEPLzr2qI6d3Uu7jOtBpbg,piccolo,1155,2019-02-16,"Wonderful!! The reviews were positive, so booked a table... post Valentines dinner date! It was fantastic! Small plates which we love; flavors spot on! Intimate setting - only 10 (possibly) table plus a lovely bar top you can sit/din at... very friendly and cozy. Would recommend. We will go back.",4.5,3,"['111 Middle St', 'Portland, ME 04101']",43.659059,-70.25243,"Italian, "
1156,hEPLzr2qI6d3Uu7jOtBpbg,piccolo,1156,2018-08-30,"I made this reservation for my husband's bday while visiting Portland. If I could give this place 10 stars, I would! They also have a second restaurant called Chaval (which I also wrote a review for). When we first walked in, it was dark, romantic, an upscale atmosphere. I was super excited that we were there. First impressions are always the best impressions! We ordered a few glasses of wine, the Melanzane (eggplant) for an appetizer which was super tasty and delicate! My husband had the Bistecca and I ordered the Pasta Fatta in Casa dish, both were flavorful and absolutely delicious! They put a candle in the dessert we ordered for my husband's bday, a great touch. You must check this restaurant out while visiting Portland, you won't be disappointed, I promise!",4.5,3,"['111 Middle St', 'Portland, ME 04101']",43.659059,-70.25243,"Italian, "
1157,hEPLzr2qI6d3Uu7jOtBpbg,piccolo,1157,2018-03-20,"Piccolo never fails to impress me. The first time I went I was seated at the ""bar"" and have never felt more special in a dining experience. Our server was attentive and helpful and made lovely wine recommendations. And the pasta was phenomenal, made in house, and served with great attention to detail. 

The second time I went, we were celebrating my partner's birthday and they made the experience so memorable. Our server was my co-conspirator in preparing a surprise birthday dessert complete with a candle, that my partner had no idea she and I arranged when I excused myself to use the restroom. 

We started with a cheese board with carefully selected cheeses that were so delicious we made notes to find them for ourselves. My scallop dish was inventive and flavorful, and beautiful to boot. I barely got to try my partner's steak before it disappeared from his plate, but what I snuck a sample of was tender and delightful. We ended with a frittelle for dessert, that was light for being fried dough and we finished the whole thing despite being so full because it was just too good to waste. 

It's called Piccolo for a reason, so reservations are helpful.",4.5,3,"['111 Middle St', 'Portland, ME 04101']",43.659059,-70.25243,"Italian, "
1158,hEPLzr2qI6d3Uu7jOtBpbg,piccolo,1158,2018-08-17,"To begin, our server was AMAZING, sweet and sincere!!! 

We started off with an Aperol spritzer and I'm a huge negroni fan but opted for the Piccolo viale. Can I just say  - SPECTACULAR!! 

We ordered an heirloom tomato salad that was outstanding along with a melanzane app. Both were phenomenal!!

Lastly, for our entrees, we ordered the pork medallion special with haricot verts and the steak bistecca. If you miss the opportunity to order the bistrcca, shame on you!! It is OUTSTANDING!

Finished the evening with a chocolate hazelnut dessert that was to die for. 

What a spectacular dining event!!! Thank you Piccolo",4.5,3,"['111 Middle St', 'Portland, ME 04101']",43.659059,-70.25243,"Italian, "
