name, rating,restaurant_id,price,address,latitude,longitude,category
docks-seafood,4.0,IHhq0LkplqfWSR-wtCGU2Q,$$,"['15 Evans St', 'South Portland, ME 04106']",43.62665,-70.2798399,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'seafoodmarkets', 'title': 'Seafood Markets'}]"
the-muthah-truckah,5.0,9AiChH0mngYYeG9NNcz-0w,$,"['Portland, ME 04103']",43.68872,-70.2881,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]"
lenas-italian-comfort,4.5,IiY_B_0oAEHXFm78SKuoeQ,$$,"['118 Washington Ave', 'Portland, ME 04101']",43.6670834036466,-70.2533646672964,"[{'alias': 'italian', 'title': 'Italian'}]"
david's-restaurant,4.0,I_4DLfNss0-zD1KErjjBLg,$$$,"['22 Monument Sq', 'Ste 600', 'Portland, ME 04101']",43.6570053100586,-70.2589492797852,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'seafood', 'title': 'Seafood'}]"
petite-jacqueline,4.0,ObwNuWEyVRuzXo2CVml9ww,$$$,"['46 Market St', 'Portland, ME 04101']",43.65726,-70.25359,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'french', 'title': 'French'}]"
ameera-bread,4.5,XMujoMUrn4iequUZZ343iA,$,"['845R Forest Ave', 'Portland, ME 04103']",43.6768062,-70.2871336,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]"
the-grill-room,3.5,-HNLFczlKqTd2FHgbzP0wg,$$$,"['84 Exchange St', 'Portland, ME 04101']",43.658065435111,-70.25525637495,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}]"
the-porthole-restaurant-&-pub,3.5,zuKvOxvdjWgVScaZBfDdFg,$$,"['20 Custom House Wharf', 'Portland, ME 04101']",43.656311,-70.250061,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]"
coffee-me-up,5.0,pfmym51iVat9G1jR6W3EDA,$,"['221 Cumberland Ave', 'Portland, ME 04101']",43.6611662810493,-70.2564112992787,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]"
pizzaiolo,4.5,Y9NzryxRp-snVZiF-u3-aA,$,"['360 Cumberland Ave', 'Portland, ME 04101']",43.6573822810147,-70.2620543539524,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'desserts', 'title': 'Desserts'}]"
local-sprouts-cafe,4.0,ZFgl9a-QmY_MP7ZHR0CEgQ,$$,"['649 Congress St', 'Portland, ME 04101']",43.653465,-70.265528,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}]"
mami-portland,4.5,O6AAjTGZOuIlRy2cAizJGA,$$,"['339 Fore St', 'Portland, ME 04101']",43.65712,-70.25205,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]"
ohno!-café,4.5,j_ZE47Umyu9lys02NrkVGA,$,"['87 Brackett St', 'Portland, ME 04102']",43.6493377685547,-70.2638168334961,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]"
rosie's,4.0,Oj12Qvibci0BARoP4hEFpQ,$$,"['330 Fore St', 'Portland, ME 04101']",43.65694,-70.25162,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'pubs', 'title': 'Pubs'}]"
saigon-restaurant,4.0,FRbKH-v2tOlh5PK0Cm9oyQ,$$,"['795 Forest Ave', 'Portland, ME 04103']",43.67528,-70.28645,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]"
sichuan-kitchen,4.0,LHY6N6zoRDiqMIJncYIXdQ,$$,"['612 Congress St', 'Portland, ME 04101']",43.65364,-70.26356,"[{'alias': 'szechuan', 'title': 'Szechuan'}]"
sip-of-europe,5.0,EdJyFWlvbiWrDy8jKgzIog,$,"['229 Congress St', 'Portland, ME 04101']",43.66311,-70.25149,"[{'alias': 'creperies', 'title': 'Creperies'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]"
susan's-fish-n-chips,4.0,Ai0SfYsmXOPDj1WJXEhkzw,$$,"['1135 Forest Ave', 'Portland, ME 04103']",43.6859899,-70.29189,"[{'alias': 'seafood', 'title': 'Seafood'}]"
ac-hotel-by-marriott-portland-downtown/waterfront,4.5,Y7zDqTrSjbqs1t69P3lZjg,---,"['158 Fore St', 'Portland, ME 04101']",43.6602100481933,-70.2478584191867,"[{'alias': 'hotels', 'title': 'Hotels'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]"
bite-into-maine,5.0,XdXLVuH0a4jk680lDUey-Q,$$,"['185 US Route One', 'Ste 2', 'Scarborough, ME 04074']",43.59532,-70.32772,"[{'alias': 'seafood', 'title': 'Seafood'}]"
red-sea-restaurant,4.5,B39Tnz6NVJWgIqKhNe4yoA,$$,"['30 Washington Ave', 'Portland, ME 04101']",43.6642684936523,-70.2518615722656,"[{'alias': 'african', 'title': 'African'}]"
restaurante-el-corazon,3.5,JP8f13BBJt3-dcub_MC4cg,$$,"['190 State St', 'Portland, ME 04101']",43.652991,-70.267121,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'mexican', 'title': 'Mexican'}]"
rose-foods,4.0,EKlAt7mrPaXzrljDQ6vCxw,$$,"['428 Forest Ave', 'Portland, ME 04101']",43.6655300002876,-70.2761299163103,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]"
vinland,4.0,ofI741zlqhG3avIm935-xQ,$$$,"['593 Congress St', 'Portland, ME 04101']",43.654241868733,-70.2629864747876,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'scandinavian', 'title': 'Scandinavian'}]"
bearded-lady's-jewel-box,4.0,grET52fYYTNOgz5df9fJLw,$$,"['644 Congress St', 'Portland, ME 04101']",43.6531982,-70.2652893,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]"
schulte-&-herr,4.5,4t7F6XYUmfzJYXbj1jtqFg,$$,"['349 Cumberland Ave', 'Portland, ME 04101']",43.6578922751246,-70.2618637428779,"[{'alias': 'german', 'title': 'German'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]"
lb-kitchen,4.0,BC6B7cpdexEaI3_P_pV6ag,$$,"['249 Congress St', 'Portland, ME 04101']",43.66267,-70.25207,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]"
tu-casa-salvadorena-restaurant,4.0,-h-qnVu813WSUau9b5aRng,$,"['70 Washington Ave', 'Portland, ME 04101']",43.665542,-70.252494,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'latin', 'title': 'Latin American'}]"
timber-steakhouse-&-rotisserie,3.5,d7aBqLiIJxKtCR0xAHhTQw,$$$,"['106 Exchange St', 'Portland, ME 04101']",43.6584592760658,-70.2559623509262,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]"
benkay-japanese-restaurant-&-sushi-bar,4.0,9VUAChf0B9Ut1puSfQ8JKg,$$,"['16 Middle St', 'Portland, ME 04112']",43.660937,-70.248797,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]"
brgr-bar,3.5,gbs1eEgHutgPhr9cvq3XvQ,$$,"['11 Brown St', 'Portland, ME 04101']",43.65622,-70.25984,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]"
micucci-grocery,4.5,xeyP52LBmZCK21QBZ-AenA,$,"['45 India St', 'Portland, ME 04101']",43.66032,-70.2496,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]"
tally's-kitchen-at-bayside,4.5,VzsUsJKpKnRu-mfFazkiMw,---,"['84 Marginal Way', 'Portland, ME 04101']",43.66207,-70.26539,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]"
black-cow,3.5,7VWuvZOrQTMBRgnYsTdvLw,$$,"['83 Exchange St', 'Portland, ME 04101']",43.65823,-70.25506,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]"
walter's,4.0,MWTo4Daz6eSKpfIy7l4Zxw,$$$,"['2 Portland Sq', 'Portland, ME 04101']",43.655993922192,-70.2555563375054,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}]"
locally-sauced,3.5,6QBUOqDJjCuIDrd7ehf_AA,---,"['Thompsons Point', 'Portland, ME 04102']",43.6542518011888,-70.2901426545966,"[{'alias': 'tex-mex', 'title': 'Tex-Mex'}]"
lio-restaurant,4.0,hZ0lOAtVJrj2Ett36GhmPg,---,"['3 Spring St', 'Portland, ME 04101']",43.6569999,-70.25663,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'spanish', 'title': 'Spanish'}]"
thai-esaan,4.5,V7rCS6vVjltE2B52XU2DPw,$$,"['849 Forest Ave', 'Portland, ME 04103']",43.6768582073425,-70.2873110135613,"[{'alias': 'thai', 'title': 'Thai'}]"
the-rusty-lantern,4.5,M6N0wCdnc8SY2Nn_2Zf5Tw,$$,"['2282 Congress St', 'Portland, ME 04102']",43.6499406272658,-70.3323272243142,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'servicestations', 'title': 'Gas Stations'}]"
olive-cafe,4.0,fum4JwZsrJHEX3-GNEC1og,$$,"['127 Commercial St', 'Old Port', 'Portland, ME 04101']",43.65668,-70.2514,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'lebanese', 'title': 'Lebanese'}]"
katahdin-restaurant,4.0,umd3FMXrVEacrWAqdJ8-rQ,$$,"['27 Forest Ave', 'Portland, ME 04101']",43.65542,-70.26337,"[{'alias': 'newamerican', 'title': 'American (New)'}]"
hifi-donuts,4.5,QAE2DeILGOF-ND0e5yejug,$,"['30 City Ctr', 'Portland, ME 04101']",43.65712,-70.25805,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]"
sun-bakery-and-cafe,4.0,Kwi1tBox5ySzJ5qZjFeM0A,$,"['699 Forest Ave', 'Portland, ME 04103']",43.67211,-70.28434,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]"
golden-lotus-chinese-cuisine,4.0,2hUcNeWXly8UwPntVUv7Uw,$$,"['511 Congress St', 'Portland, ME 04101']",43.6565299292241,-70.2607053367706,"[{'alias': 'cantonese', 'title': 'Cantonese'}, {'alias': 'dimsum', 'title': 'Dim Sum'}]"
crown-jewel,4.5,of8aiW7Nu5E20soNjoQJdQ,---,"['255 Diamond Ave', 'Portland, ME 04109']",43.6833504754392,-70.1943254789711,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'newamerican', 'title': 'American (New)'}]"
the-cheese-shop-of-portland,4.5,rcc3xYYf_bCqHPEtIKJxPw,---,"['93 Washington Ave', 'Unit 1', 'Portland, ME 04101']",43.6665033157037,-70.2525493807505,"[{'alias': 'cheese', 'title': 'Cheese Shops'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]"
bite-into-maine,5.0,mSl4rUTLDVRqj6-EzIU9ew,$$,"['1000 Shore Rd', 'Cape Elizabeth, ME 04107']",43.6230326483706,-70.2108703304399,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]"
the-armory-lounge,4.5,9mhgelX3Wd54qGVaafp4rQ,$$,"['20 Milk St', 'Portland, ME 04101']",43.657054901123,-70.2527618408203,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'newamerican', 'title': 'American (New)'}]"
miller-brothers-seafood,5.0,6CK8sOopz6DMhe92dfVznQ,$$,"['849 Forest Ave', 'Portland, ME 04103']",43.6771,-70.28687,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]"
boone's-fish-house-&-oyster-room,3.0,fgiL5bEk1OxRUUsBWxsNgA,$$,"['86 Commercial St', 'on Custom House Wharf', 'Portland, ME 04101']",43.656756,-70.25015,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'fishnchips', 'title': 'Fish & Chips'}]"
rí-rá,3.5,bGsJ5kTSgMj2ToSuyvHjmQ,$$,"['72 Commercial St', 'Portland, ME 04101']",43.657378440655,-70.2501078222843,"[{'alias': 'irish', 'title': 'Irish'}, {'alias': 'pubs', 'title': 'Pubs'}]"
bubble-maineia,4.0,-s28wKHPaxdjs2HF1It2ng,$,"['15 Temple St', 'Portland, ME 04101']",43.65752,-70.25637,"[{'alias': 'taiwanese', 'title': 'Taiwanese'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]"
old-port-sea-grill-&-raw-bar,3.5,cPHNtwrhNKcAF2rkGHWwFQ,$$,"['93 Commercial St', 'Portland, ME 04101']",43.6573196604047,-70.2506343259752,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'bars', 'title': 'Bars'}]"
the-egg-&-i,4.0,0RnShfprKhATGxq9HFHTmg,$$,"['139 Riverside St', 'Portland, ME 04103']",43.6815650834505,-70.328391991996,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]"
kushiya-benkay,4.0,LapbLyTkLAKdxS2ToAkk0g,$$,"['653 Congress St', 'Portland, ME 04101']",43.65345,-70.26568,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'bars', 'title': 'Bars'}]"
taco-trio,4.0,_At24cTKAQj8AYJ26yNysw,$,"['119 Ocean St', 'South Portland, ME 04106']",43.63793,-70.25299,"[{'alias': 'mexican', 'title': 'Mexican'}]"
david's-opus-ten,4.5,MzsfOVA3TfuEiLcrxXBDXw,$$$$,"['22 Monument Sq', ""Inside David's on Monument Square"", 'Portland, ME 04101']",43.6568571814316,-70.2591574970773,"[{'alias': 'newamerican', 'title': 'American (New)'}]"
crown-fried-chicken,5.0,RgNbdSw2eL09EW8C5a5x6g,---,"['292 Saint John St', 'Portland, ME 04102']",43.6530715879299,-70.2802753906088,"[{'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]"
blue-fin-north-atlantic,4.0,Lu-JnSNcPHzsfUfmqIYkog,$$$$,"['468 Fore St', 'Portland, ME 04101']",43.6554604,-70.2550978,"[{'alias': 'seafood', 'title': 'Seafood'}]"
gritty-mcduff's,3.5,jqdYV-dacodQRhU5KTM3WQ,$$,"['396 Fore St', 'Portland, ME 04101']",43.6562080383301,-70.2533950805664,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'breweries', 'title': 'Breweries'}]"
the-king's-head,4.0,wu2zsRF7WJmUOMU8B0agwQ,$$,"['254 Commercial St', 'Pierce Atwood Building', 'Portland, ME 04101']",43.6537867741814,-70.2542762021607,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'pubs', 'title': 'Pubs'}]"
the-saltbox-cafe,4.0,zLo9QT2d8fdf18v7fk2aAA,$,"['Eastern Promenade', 'Portland, ME 04102']",43.6699768,-70.2467497,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'newamerican', 'title': 'American (New)'}]"
scratch-toast-bar,4.5,SRGlGkkqGgAc1zH-1aVGzQ,$,"['207 Broadway', 'South Portland, ME 04106']",43.6425941683435,-70.239854001997,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'bakeries', 'title': 'Bakeries'}]"
duckfat-frites-shack,4.0,IqpovQqlOONLh8wOoJq5iw,---,"['43 Washington Ave', 'Portland, ME 04101']",43.66482,-70.25157,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]"
other-side-delicatessen,4.5,1ZYUghPWfnooHbCDcS78Jw,$,"['164 Veranda St', 'Portland, ME 04103']",43.6849265,-70.2533722,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]"
bp's-shuck-shack,5.0,RMoi3h0J7YzVMsTE1E3fEA,$,"['Portland, ME']",,,"[{'alias': 'foodstands', 'title': 'Food Stands'}]"
pizzarino,4.0,qTOs1tcT7kW696EICZaiaQ,---,"['505 Fore St', 'Portland, ME 04101']",43.6551,-70.25691,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]"
tiqa,3.5,bex9bpPS9K7dS6-ntAyJZQ,$$,"['327 Commercial St', 'Portland, ME 04101']",43.6527876,-70.256453,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'lounges', 'title': 'Lounges'}]"
foodworks,5.0,utCV5TfWQObdGGfvEOlPEg,$,"['59 India St', 'Portland, ME 04101']",43.6607113,-70.2501929,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]"
foodie-friends-grocery-&-restaurant,5.0,dmYxl3OneD6lcTO7O50GMA,---,"['630 Forest Ave', 'Portland, ME 04101']",43.66996,-70.28349,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'falafel', 'title': 'Falafel'}, {'alias': 'intlgrocery', 'title': 'International Grocery'}]"
thanh-thanh-2,4.0,SKFznCDNVQh1ZUSlz5Erzg,$$,"['782 Forest Ave', 'Portland, ME 04103']",43.674823,-70.286796,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]"
the-corner-room,3.5,eaFpJ2T3aM1926MFwC6lMA,$$,"['110 Exchange St', 'Portland, ME 04101']",43.6584645252945,-70.2560593450341,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'bars', 'title': 'Bars'}]"
b.good,3.5,8y6CQbPaHUGD-CmhWfSltw,$,"['15 Exchange St', 'Portland, ME 04101']",43.6568108,-70.2535548,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]"
greenlight-cafe,5.0,bcP3sXAAppBSgnASaDYMQQ,---,"['49 Dartmouth St', 'Portland, ME 04101']",43.66736,-70.27761,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]"
other-side-delicatessen,4.5,avWJwxG8R70G9T_ZCaNCog,$$,"['235 Vaughan St', 'Portland, ME 04102']",43.6521323591626,-70.2730710280063,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'meats', 'title': 'Meat Shops'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]"
flores-restaurant,4.0,DQbKjG0SD56xU2qPfyWOdQ,$,"['863 Congress St', 'Portland, ME 04102']",43.6549912617957,-70.2753192186356,"[{'alias': 'salvadoran', 'title': 'Salvadoran'}]"
taqueria,5.0,E-NG0heYYRJAg_x6ZYD6mg,---,"['2 Somerset St', 'Portland, ME 04101']",43.66353,-70.25858,"[{'alias': 'mexican', 'title': 'Mexican'}]"
belleville,4.5,3iHgiHfrJsRIL8jN_mY5QA,$,"['1 North St', 'Portland, ME 04101']",43.6656593273919,-70.2481903626707,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'pizza', 'title': 'Pizza'}]"
shay's-grill-pub,4.0,r4MsCZwm_MdAPwisSIPKjQ,$$,"['18 Monument Sq', 'Portland, ME 04101']",43.657039642334,-70.2588119506836,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'bars', 'title': 'Bars'}]"
jager,4.5,EyqOTdz1f4iYuRdavjhqsA,$$,"['41 Wharf St', 'Portland, ME 04101']",43.65573,-70.25435,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'german', 'title': 'German'}]"
nonesuch-river-brewing,4.0,mccAAGJFIStAXBbKcCSbgw,$$,"['201 Gorham Rd', 'Scarborough, ME 04074']",43.6175097923661,-70.3441283623922,"[{'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'newamerican', 'title': 'American (New)'}]"
cote's-portland-cafe,5.0,37u_fffXaICKD_qPrhnm7A,$$,"['1 Portland Sq', 'Portland, ME 04101']",43.6562883740554,-70.25589668121,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]"
the-bayou-kitchen,4.0,L3cUjsREoqXy1ctyPd9J9g,$$,"['543 Deering Ave', 'Portland, ME 04103']",43.67049,-70.28428,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'burgers', 'title': 'Burgers'}]"
taj-indian-cuisine,4.5,bLSlfrfGbBKVpMNueb52rQ,$$,"['200 Gorham Rd', 'Ste 8', 'South Portland, ME 04106']",43.633102,-70.32408,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'buffets', 'title': 'Buffets'}]"
punky's,4.0,WsgD_GM0arc0d8q5eDmhsA,$,"['186 Brighton Ave', 'Portland, ME 04102']",43.66321,-70.28509,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}]"
big-sky-bread-company,4.0,Z7rUv3qeNi4RCpX-wK_DHg,$,"['536 Deering Ave', 'Portland, ME 04103']",43.6702774465084,-70.2843911200762,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]"
hakka-me,5.0,qsqXZe-G-lGmw-quzVIwhg,---,"['Portland, ME 97035']",43.6591491699219,-70.2566833496094,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'cantonese', 'title': 'Cantonese'}]"
sapporo-restaurant,4.0,HbCg_n_FAtKEWhOB1VTg4g,$$,"['230 Commercial St', 'Portland, ME 04101']",43.65493,-70.25382,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]"
veranda-asian-market,4.5,05SAUh9ezB2cHuRlryrOow,$,"['695 Forest Ave', 'Portland, ME 04103']",43.6716232,-70.2844162,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'thai', 'title': 'Thai'}, {'alias': 'grocery', 'title': 'Grocery'}]"
vientiane-market,4.5,c4rrBGnrRJS_k0C-2lL7Rw,$,"['157 Noyes St', 'Portland, ME 04103']",43.66387,-70.28455,"[{'alias': 'thai', 'title': 'Thai'}]"
big-fin-poké,4.5,hhz1np8WIwpQU0hSu4xedA,---,"['29 Western Ave', 'South Portland, ME 04106']",43.6341411891219,-70.3152633458376,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'hawaiian', 'title': 'Hawaiian'}]"
miss-portland-diner,4.0,NhH_qxpz8iv1LRrFbSyfDw,$,"['140 Marginal Way', 'Portland, ME 04101']",43.663495381239,-70.26319548644,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]"
crooked-mile,4.0,unxkpyWO0IobmmnLziIX6Q,$,"['8 Milk St', 'Portland, ME 04101']",43.65749,-70.2527,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]"
ruski's-tavern,4.0,QtUhbrjMc7qEvz1RkREhjA,$,"['212 Danforth St', 'Portland, ME 04102']",43.64806,-70.26421,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'divebars', 'title': 'Dive Bars'}]"
kamasouptra,4.5,owxOVjd3n_YjoAll5Jo-jQ,$,"['28 Monument Sq', 'Fl 2', 'Portland Public Market House', 'Portland, ME 04101']",43.65736,-70.25846,"[{'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]"
congress-squared-restaurant,3.5,b12J21QYNKFfgZW1WGXE_Q,$$,"['157 High St', 'The Westin Portland Harborview Hotel', 'Portland, ME 04101']",43.654846,-70.263817,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'seafood', 'title': 'Seafood'}]"
samuel's-bar-&-grill,4.0,Rej0iQTmZVb00j8FZ9GLjQ,$$,"['1160 Forest Ave', 'Portland, ME 04103']",43.6868362426758,-70.2929611206055,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]"
mr.-tuna,4.0,ya2o4kzbyd_IJB-UMDxdzw,$$,"['28 Monument Way', 'Portland, ME 04101']",43.6570935351172,-70.2507927571226,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'streetvendors', 'title': 'Street Vendors'}]"
zen-chinese-bistro,4.0,LDAPYS0_gvAp-nymwnA0JQ,$$,"['45 Danforth St', 'Portland, ME 04101']",43.65334,-70.25858,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'szechuan', 'title': 'Szechuan'}, {'alias': 'dimsum', 'title': 'Dim Sum'}]"
